,body,target,company
6760,"['rt', 'mention', 'the', 'next', 'big', 'thing', 'hmmm', 'rt', 'mention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,google
6761,"['rt', 'mention', 'the', 'next', 'fin', 'serv', 'battle', 'is', 'v', 'apple', 'goog', 'mobile', 'operator', 'they', 'have', 'consumer', 'loyalty', 'and', 'ton', 'of', 'cash', 'v', 'bank', 'bankinnovate', 'sxsw']",2,apple
6762,"['rt', 'mention', 'the', 'only', 'news', 'at', 'sxswi', 'wa', 'apple', 'temporary', 'ipad', 'store', 'sxsw', 'wth']",1,apple
6763,"['rt', 'mention', 'the', 'only', 'ppl', 'authoritzed', 'to', 'scrape', 'and', 'republish', 'page', 'r', 'google', 'on', 'bing', 'and', 'bing', 'on', 'google', 'mention', 'qagb', 'sxsw']",1,google
6764,"['mention', 'on', 'the', 'other', 'hand', 'judging', 'by', 'the', 'popup', 'store', 'constant', 'line', 'apple', 'and', 'the', 'ipad', 'are', 'clearly', 'breaking', 'out', 'at', 'sxsw']",2,apple
6765,"['everyone', 'on', 'the', 'plane', 'to', 'austin', 'look', 'like', 'they', 'are', 'going', 'to', 'sxsw', 'and', 'that', 'mean', 'apple', 'product', 'and', 'hipster', 'clothes']",2,apple
6766,"['rt', 'mention', 'the', 'secret', 'search', 'sauce', 'google', 'and', 'bing', 'spill', 'the', 'bean', 'google', 'bing', 'sxsw', 'link']",1,google
6767,"['rt', 'mention', 'the', 'session', 'designingforkids', 'is', 'changing', 'my', 'mind', 'about', 'my', 'future', 'kid', 'relationship', 'with', 'the', 'iphone', 'sapient', 'sxsw']",2,apple
6768,"['rt', 'mention', 'the', 'simplest', 'gesture', 'on', 'the', 'ipad', 'should', 'be', 'used', 'for', 'core', 'interaction', 'sxsw', 'touchingstories']",1,apple
6769,"['building', 'on', 'the', 'success', 'of', 'google', 'buzz', 'no', 'doubt', 'rt', 'mention', 'google', 'to', 'launch', 'circle', 'social', 'network', 'at', 'sxsw', 'link']",2,google
6770,"['rt', 'mention', 'the', 'top', 'thing', 'ive', 'loved', 'about', 'sxsw', 'so', 'far', 'link', 'outbrain', 'ipad', 'groupme']",2,apple
6771,"['mention', 'on', 'the', 'upside', 'sxsw', 'doe', 'start', 'today', 'and', 'the', 'ipad', 'release']",2,apple
6772,"['rt', 'mention', 'the', 'web', 'designerыєs', 'guide', 'to', 'io', 'and', 'android', 'apps', 'today', 'mention', 'am', 'link', 'sxsw']",2,apple
6773,"['rt', 'mention', 'there', 'are', 'more', 'than', 'a', 'few', 'pat', 'here', 'at', 'sxsw', 'if', 'you', 'dont', 'know', 'what', 'im', 'talking', 'about', 'please', 'google', 'julia', 'sweeney', 'and', 'learn']",1,google
6774,"['rt', 'mention', 'there', 'are', 'still', 'ipad', 's', 'to', 'be', 'had', 'at', 'least', 'at', 'the', 'sxsw', 'popup', 'apple', 'store', 'mention', 'just', 'bought', 'one']",1,apple
6775,"['rt', 'mention', 'there', 'have', 'been', 'two', 'day', 'in', 'the', 'last', 'month', 'when', 'mobile', 'usage', 'of', 'google', 'map', 'wa', 'higher', 'than', 'desktop', 'marissa', 'mayer', 'sxsw']",1,google
6776,"['rt', 'mention', 'there', 'is', 'an', 'art', 'to', 'advertising', 'not', 'just', 'statistic', 'say', 'mention', 'to', 'google', 'admob', 'guy', 'who', 'asked', 'a', 'question', 'sxsw', 'sxflip', 'sxswi']",1,google
6777,"['rt', 'mention', 'there', 'an', 'app', 'for', 'that', 'what', 'you', 'think', 'of', 'the', 'goingsons', 'at', 'sxsw', 'through', 'an', 'ipad', 'hollergram', 'link']",1,apple
6778,"['rt', 'mention', 'there', 'yet', 'another', 'line', 'at', 'the', 'austin', 'apple', 'store', 'for', 'ipad', 'going', 'well', 'around', 'the', 'block', 'sxsw']",1,apple
6779,"['rt', 'mention', 'there', 'a', 'class', 'war', 'forming', 'here', 'at', 'sxsw', 'ipad', 'owner', 'v', 'first', 'gen', 'owner']",1,apple
6780,"['rt', 'mention', 'these', 'iphone', 'apps', 'will', 'keep', 'you', 'grooving', 'at', 'sxsw', 'mention', 'link']",2,apple
6781,"['rt', 'mention', 'they', 'are', 'everywhere', 'it', 'just', 'crazy', 'to', 'look', 'around', 'sxsw', 'and', 'realize', 'last', 'year', 'no', 'one', 'had', 'an', 'ipad', 'sxsw']",2,apple
6782,"['rt', 'mention', 'they', 'have', 'very', 'little', 'need', 'for', 'parent', 'anymore', 'comment', 'on', 'child', 'playing', 'with', 'ipad', 'ыуmention', 'connectedbrands', 'sxsw']",1,apple
6783,"['so', 'mention', 'think', 'i', 'may', 'have', 'coined', 'a', 'new', 'term', 'quotapptrophyquot', 'it', 'what', 'happens', 'to', 'unused', 'iphone', 'apps', 'they', 'have', 'disuse', 'apptrophy', 'sxsw']",1,apple
6784,"['rt', 'mention', 'this', 'gt', 'rt', 'mention', 'at', 'google', 'people', 'do', 'the', 'work', 'of', 'people', 'rather', 'than', 'people', 'doing', 'the', 'work', 'of', 'agileagency', 'sxsw']",2,google
6785,"['rt', 'mention', 'this', 'mention', 'article', 'about', 'sxsw', 'is', 'so', 'good', 'im', 'linking', 'to', 'it', 'on', 'an', 'iphone', 'on', 'a', 'train', 'link']",2,apple
6786,"['rt', 'mention', 'this', 'could', 'be', 'the', 'first', 'big', 'news', 'out', 'of', 'sxsw', 'link', 'google', 'building', 'new', 'social', 'framework']",1,google
6787,"['rt', 'mention', 'this', 'googlebing', 'qampa', 'panel', 'is', 'like', 'the', 'world', 'most', 'expensive', 'seo', 'consultation', 'sxsw']",1,google
6788,"['rt', 'mention', 'this', 'group', 'next', 'to', 'me', 'ha', 'ppl', 'mention', 'the', 'table', 'everyone', 'is', 'using', 'thier', 'phoneipad', 'instead', 'of', 'taking', 'to', 'each', 'other', 'sxsw']",0,apple
6789,"['rt', 'mention', 'this', 'guy', 'next', 'to', 'me', 'is', 'using', 'his', 'ipad', 'a', 'a', 'periscope', 'sxsw']",1,apple
6790,"['rt', 'mention', 'this', 'is', 'a', 'winning', 'picture', 'android', 'google', 'sxsw', 'link']",1,google
6791,"['rt', 'mention', 'this', 'is', 'awesome', 'how', 'i', 'got', 'an', 'ipad', 'during', 'sxsw', 'link', 'mention', 'via', 'mention']",2,apple
6793,"['rt', 'mention', 'this', 'is', 'why', 'social', 'technology', 'is', 'amazing', 'google', 'ha', 'set', 'up', 'a', 'person', 'finder', 'in', 'both', 'english', 'and', 'japanese', 'link', 'sxsw']",2,google
6794,"['rt', 'mention', 'this', 'morning', 'at', 'sxsw', 'the', 'resurgence', 'of', 'print', 'design', 'ipad', 'design', 'for', 'boomer', 'amp', 'the', 'nyt', 'on', 'grid', 'layout', 'also', 'gatorade', 'vom']",1,apple
6795,"['rt', 'mention', 'this', 'wa', 'the', 'best', 'thing', 'i', 'saw', 'at', 'sxsw', 'tonight', 'rt', 'mention', 'security', 'guard', 'protecting', 'ipad', 'awesome', 'link']",1,apple
6796,"['rt', 'mention', 'this', 'week', 'in', 'ipad', 'clip', 'mention', 'join', 'mention', 'to', 'review', 'the', 'free', 'sxsw', 'go', 'app', 'link', 'ipad', 'sxswgo']",1,apple
6797,"['rt', 'mention', 'thrilled', 'to', 'have', 'former', 'chief', 'talent', 'officer', 'of', 'apple', 'and', 'gap', 'on', 'mention', 'advisory', 'board', 'link', 'sxsw', 'sxswi', 'innotribe']",2,apple
6798,"['rt', 'mention', 'tim', 'oreilly', 'his', 'web', 'definition', 'company', 'that', 'survived', 'built', 'value', 'from', 'consumergenerated', 'data', 'ebay', 'amazon', 'google', 'sxsw']",1,google
6799,"['rt', 'mention', 'tim', 'oreilly', 'his', 'web', 'definition', 'firm', 'tht', 'survived', 'built', 'value', 'frm', 'consumergenerated', 'data', 'ebayamazongoogle', 'sxsw']",1,google
6800,"['rt', 'mention', 'tim', 'oreilly', 'web', 'definition', 'company', 'that', 'survived', 'built', 'value', 'from', 'consumergenerated', 'data', 'ebay', 'amazon', 'google', 'sxsw']",1,google
6801,"['rt', 'mention', 'tim', 'soos', 'invisible', 'instrument', 'are', 'jaw', 'dropping', 'iphonewii', 'controller', 'link', 'openexhibits', 'sxsw']",2,apple
6802,"['rt', 'mention', 'time', 'to', 'wakeuplaughing', 'mention', 'for', 'iphone', 'is', 'on', 'the', 'appstore', 'itunesifrdw', 'sxsw']",2,apple
6803,"['rt', 'mention', 'tip', 'if', 'your', 'sxsw', 'hashtag', 'search', 'is', 'being', 'throttled', 'by', 'mention', 'dumb', 'error', 'use', 'google', 'eg', 'link', 'for', 'fsw']",1,google
6804,"['rt', 'mention', 'tip', 'from', 'google', 'mention', 'fewer', 'people', 'on', 'team', 'and', 'think', 'by', 'making', 'prototyping', 'is', 'key', 'agileagency', 'sxsw']",1,google
6805,"['rt', 'mention', 'to', 'all', 'our', 'sxsw', 'friend', 'dont', 'forget', 'to', 'download', 'the', 'sxswgo', 'iphoneipad', 'app', 'link']",1,apple
6806,"['rt', 'mention', 'to', 'kick', 'off', 'sxswi', 'mention', 'is', 'giving', 'away', 'an', 'ipad', 'just', 'visit', 'the', 'fb', 'page', 'to', 'enter', 'link', 'sxsw']",2,apple
6807,"['rt', 'mention', 'to', 'the', 'dude', 'propping', 'his', 'ipad', 'on', 'the', 'urinal', 'your', 'time', 'isnt', 'that', 'valuable', 'sxsw', 'ewww']",1,apple
6808,"['rt', 'mention', 'today', 'at', 'sxsw', 'bulletproof', 'ux', 'strategy', 'game', 'amp', 'design', 'pattern', 'with', 'google', 'and', 'the', 'anatomy', 'of', 'a', 'design', 'decision']",1,google
6809,"['rt', 'mention', 'tomlinson', 'of', 'tx', 'observer', 'say', 'apple', 'subscription', 'data', 'holding', 'is', 'biggest', 'impediment', 'to', 'success', 'newsapps', 'sxsw']",1,apple
6810,"['rt', 'mention', 'tomorrow', 'charles', 'chen', 'will', 'be', 'speaking', 'about', 'android', 'and', 'chromeos', 'access', 'mention', 'the', 'google', 'booth', 'in', 'exhibit', 'hall', 'mention', 'pm', 'sxsw']",1,google
6811,"['rt', 'mention', 'tomorrow', 'panel', 'on', 'cs', 'feature', 'folk', 'from', 'opera', 'chrome', 'ie', 'mozilla', 'amp', 'wc', 'apple', 'is', 'downstairs', 'selling', 'ipads', 'sxsw']",1,apple
6812,"['rt', 'mention', 'tomorrow', 'panel', 'on', 'cs', 'panel', 'feature', 'folk', 'from', 'opera', 'chrome', 'ie', 'mozilla', 'and', 'wc', 'apple', 'is', 'downstairs', 'selling', 'ipads', 'ahem', 'sxsw', 'apple']",1,apple
6813,"['rt', 'mention', 'tonight', 'mention', 'is', 'checking', 'out', 'the', 'kill', 'amp', 'mention', 'is', 'checking', 'out', 'the', 'gsdampmgoogle', 'party', 'come', 'say', 'hi', 'sxsw', 'sxswi']",1,google
6814,"['rt', 'mention', 'tonight', 'mention', 'is', 'checking', 'out', 'the', 'kill', 'and', 'mention', 'is', 'checking', 'out', 'the', 'gsdampmgoogle', 'party', 'come', 'say', 'hi', 'sxsw', 'sxswi', 'music']",1,google
6815,"['rt', 'mention', 'toptweets', 'rt', 'mention', 'it', 'not', 'a', 'rumor', 'apple', 'is', 'opening', 'up', 'a', 'temporary', 'store', 'in', 'downtown', 'austin', 'for', 'sxsw', 'and', 'the', 'link']",1,apple
6816,"['rt', 'mention', 'traveling', 'to', 'sxsw', 'with', 'your', 'ipad', 'is', 'so']",1,apple
6817,"['rt', 'mention', 'tron', 'ha', 'an', 'amazing', 'idea', 'for', 'their', 'blue', 'ray', 'release', 'nd', 'screen', 'ipad', 'app', 'that', 'syncs', 'with', 'the', 'movie', 'to', 'follow', 'additional', 'content', 'sxsw']",2,apple
6818,"['rt', 'mention', 'true', 'rt', 'mention', 'it', 'not', 'a', 'rumor', 'apple', 'opening', 'temporary', 'store', 'in', 'downtown', 'austin', 'sxsw', 'amp', 'ipad', 'launch', 'link']",2,apple
6819,"['rt', 'mention', 'trying', 'the', 'steve', 'wozniak', 'drink', 'free', 'thanks', 'to', 'google', 'hckers', 'sxsw', 'mention', 'speakeasy', 'link']",2,google
6820,"['rt', 'mention', 'turn', 'your', 'ipad', 'into', 'a', 'physical', 'messaging', 'platform', 'with', 'holler', 'gram', 'a', 'cheeky', 'app', 'we', 'built', 'for', 'sxsw', 'link']",2,apple
6821,"['rt', 'mention', 'tweet', 'this', 'to', 'register', 'for', 'exclusive', 'pass', 'to', 'event', 'party', 'ipad', 'during', 'sxsw', 'quotgive', 'mы_', 'cont', 'link']",1,apple
6822,"['rt', 'mention', 'tweet', 'this', 'to', 'register', 'for', 'exclusive', 'pass', 'to', 'event', 'party', 'ipad', 'during', 'sxsw', 'quotgive', 'me', 'link']",1,apple
6823,"['rt', 'mention', 'tweet', 'this', 'to', 'register', 'for', 'exclusive', 'pass', 'to', 'event', 'party', 'ipad', 'during', 'sxsw', 'quotgive', 'me', 'liberty', 'andor', 'a', 'free', 'sxswpass', 'please', 'rtquot']",1,apple
6824,"['rt', 'mention', 'tweet', 'this', 'to', 'register', 'for', 'exclusive', 'pass', 'to', 'event', 'party', 'ipad', 'during', 'sxsw', 'me', 'liberty', 'andor', 'a', 'free', 'sxswpass']",1,apple
6825,"['rt', 'mention', 'tweet', 'to', 'register', 'for', 'exclusive', 'pass', 'to', 'event', 'party', 'ipad', 'during', 'sxsw', 'quotgive', 'me', 'liberty', 'andor', 'a', 'free', 'sxswpassquot']",1,apple
6826,"['rt', 'mention', 'u', 'gotta', 'fight', 'for', 'yr', 'right', 'to', 'party', 'amp', 'to', 'privacy', 'aclugoogle', 'sxsw', 'partylikeits']",1,google
6827,"['rt', 'mention', 'uber', 'brand', 'smart', 'gonna', 'move', 'a', 'ton', 'of', 'ipad', 'apple', 'opening', 'a', 'popup', 'shop', 'in', 'austin', 'for', 'sxsw', 'link', 'viamention', 'mention']",1,apple
6828,"['rt', 'mention', 'uh', 'oh', 'rt', 'mention', 'i', 'left', 'my', 'white', 'iphone', 'in', 'a', 'cab', 'in', 'austin', 'at', 'sxsw', 'internet', 'please', 'help']",1,apple
6829,"['rt', 'mention', 'umm', 'that', 'would', 'be', 'mention', 'ыпmention', 'i', 'keep', 'winning', 'shit', 'thanks', 'mention', 'for', 'the', 'killer', 'ipad', 'case', 'sxswыќ']",2,apple
6830,"['rt', 'mention', 'unloading', 'the', 'ipads', 'link', 'sxsw', 'apple', 'ipad']",1,apple
6832,"['rt', 'mention', 'updated', 'npr', 'music', 'iphone', 'app', 'ha', 'song', 'info', 'for', 'all', 'song', 'amp', 'live', 'video', 'streaming', 'just', 'in', 'time', 'for', 'sxsw', 'link']",2,apple
6834,"['rt', 'mention', 'use', 'google', 'profile', 'or', 'fb', 'a', 'entry', 'point', 'fb', 'too', 'personal', 'try', 'digg', 'or', 'google', 'reader', 'to', 'draw', 'people', 'in', 'hireme', 'sxsw']",1,google
6835,"['rt', 'mention', 'use', 'questionanswer', 'askreceive', 'kind', 'of', 'model', 'in', 'ipad', 'app', 'design', 'give', 'and', 'take', 'entice', 'them', 'to', 'ask', 'more', 'mention', 'tapworthy', 'sxsw']",1,apple
6836,"['rt', 'mention', 'used', 'to', 'be', 'that', 'only', 'the', 'small', 'upstart', 'twitter', 'played', 'at', 'sxsw', 'not', 'the', 'big', 'guy', 'making', 'move', 'apple', 'google', 'sxsw']",1,apple
6837,"['rt', 'mention', 'vinteresting', 'rt', 'mention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",2,google
6838,"['rt', 'mention', 'very', 'happy', 'that', 'discovr', 'ha', 'been', 'named', 'a', 'one', 'of', 'the', 'top', 'ten', 'musthave', 'apps', 'for', 'ipad', 'i', 'just', 'have', 'to', 'fight', 'my', 'way', 'thru', 'the', 'queue', 'sxsw']",2,apple
6843,"['rt', 'mention', 'very', 'smart', 'from', 'mention', 'hollergram', 'ipad', 'app', 'for', 'sxsw', 'link', 'may', 'leave', 'my', 'vuvuzela', 'at', 'home', 'now']",2,apple
6844,"['rt', 'mention', 'very', 'smart', 'move', 'by', 'apple', 'a', 'popup', 'store', 'during', 'sxsw', 'ipad', 's', 'come', 'out', 'at', 'pm', 'tomorrow', 'link']",2,apple
6845,"['rt', 'mention', 'very', 'smart', 'of', 'them', 'quotapple', 'set', 'to', 'open', 'popup', 'shop', 'in', 'core', 'of', 'sxsw', 'actionquot', 'link', 'sxsw', 'apple']",2,apple
6846,"['rt', 'mention', 'very', 'smart', 'rt', 'mention', 'aapl', 'to', 'open', 'pop', 'up', 'store', 'for', 'ipad', 'sale', 'at', 'sxsw', 'link']",2,apple
6847,"['rt', 'mention', 'via', 'mention', 'apple', 'set', 'to', 'open', 'temp', 'store', 'in', 'downtown', 'austin', 'during', 'sxsw', 'link', 'ipad']",1,apple
6848,"['rt', 'mention', 'via', 'mention', 'still', 'a', 'big', 'line', 'outside', 'of', 'apple', 'popup', 'shop', 'day', 'after', 'ipads', 'debut', 'sxsw']",2,apple
6849,"['rt', 'mention', 'video', 'from', 'the', 'popup', 'apple', 'store', 'link', 'sxsw', 'sxswi']",1,apple
6850,"['rt', 'mention', 'video', 'interview', 'with', 'mention', 'amp', 'mention', 'at', 'sxsw', 'quotgoogle', 'dealsquot', 'link']",1,google
6851,"['rt', 'mention', 'video', 'of', 'the', 'first', 'ipad', 'unboxing', 'outside', 'the', 'apple', 'store', 'at', 'sxsw', 'coming', 'up', 'a', 'soon', 'a', 'i', 'can', 'find', 'decent', 'wifi']",2,apple
6852,"['rt', 'mention', 'video', 'google', 'quotit', 'get', 'betterquot', 'featured', 'in', 'the', 'it', 'get', 'better', 'book', 'due', 'out', 'sxsw', 'sxswhomo', 'link']",1,google
6853,"['rt', 'mention', 'video', 'google', 'quotit', 'get', 'betterquot', 'one', 'of', 'them', 'is', 'featured', 'in', 'the', 'it', 'get', 'better', 'book', 'due', 'out', 'sxsw', 'sxswhomo', 'link']",1,google
6854,"['rt', 'mention', 'vinh', 'flipboard', 'is', 'a', 'step', 'forward', 'for', 'ipad', 'mag', 'those', 'that', 'get', 'it', 'right', 'will', 'go', 'down', 'this', 'path', 'not', 'the', 'wired', 'path', 'sxsw']",1,apple
6855,"['debating', 'on', 'visiting', 'the', 'apple', 'popup', 'store', 'byebyemoney', 'sxsw']",1,apple
6856,"['so', 'mention', 'v', 'mention', 'v', 'mention', 'at', 'sxsw', 'thing', 'are', 'heating', 'up', 'quotgoogle', 'offer', 'checkin', 'reward', 'amp', 'titlesquot', 'link', 'lb']",2,google
6858,"['rt', 'mention', 'wt', 'mention', 'wrote', 'about', 'our', 'hollergram', 'ipad', 'app', 'for', 'sxsw', 'link']",2,apple
6859,"['rt', 'mention', 'wait', 'fiona', 'apple', 'is', 'in', 'town', 'somebody', 'kidnap', 'her', 'and', 'put', 'her', 'in', 'a', 'recording', 'studio', 'until', 'she', 'record', 'a', 'new', 'album', 'sxsw']",1,apple
6860,"['rt', 'mention', 'waiting', 'this', 'line', 'ha', 'been', 'awesome', 'because', 'of', 'the', 'south', 'african', 'contingent', 'sxswsa', 'sxsw', 'apple', 'link']",1,apple
6861,"['rt', 'mention', 'walkin', 'down', 'the', 'street', 'mention', 'is', 'navigating', 'via', 'google', 'im', 'tweeting', 'and', 'random', 'guy', 'is', 'yelping', 'welcome', 'to', 'sxsw', 'usguys']",1,google
6862,"['rt', 'mention', 'walking', 'into', 'the', 'popup', 'apple', 'store', 'is', 'like', 'walking', 'into', 'a', 'future', 'where', 'the', 'ipad', 'is', 'the', 'only', 'type', 'of', 'computer', 'sxsw']",1,apple
6863,"['rt', 'mention', 'walking', 'through', 'the', 'trade', 'show', 'at', 'sxsw', 'is', 'basically', 'swapping', 'business', 'card', 'for', 'chance', 'to', 'win', 'different', 'ipad', 's']",1,apple
6864,"['rt', 'mention', 'wanna', 'know', 'where', 'the', 'fast', 'cellular', 'signal', 'is', 'at', 'sxsw', 'get', 'coverage', 'austin', 'for', 'io', 'free', 'for', 'detailed', 'map', 'link']",1,apple
6865,"['rt', 'mention', 'want', 'a', 'free', 'juice', 'pack', 'air', 'for', 'iphone', 'at', 'sxsw', 'weыєll', 'be', 'giving', 'away', 'at', 'a', 'tobeannounced', 'location', 'stay', 'tuned']",1,apple
6867,"['rt', 'mention', 'want', 'an', 'ipad', 'here', 'is', 'your', 'chance', 'apple', 'opening', 'up', 'a', 'temporary', 'store', 'for', 'sxsw', 'link', 'via', 'mention']",1,apple
6868,"['rt', 'mention', 'want', 'to', 'win', 'a', 'free', 'ipad', 'are', 'you', 'at', 'or', 'attending', 'sxsw', 'detail', 'are', 'here', 'link']",2,apple
6869,"['rt', 'mention', 'want', 'to', 'win', 'a', 'ticket', 'to', 'the', 'sxsw', 'party', 'rule', 'are', 'simple', 'link', 'android', 'unite', 'android', 'news', 'to', 'the', 'mass', 'android']",1,google
6870,"['rt', 'mention', 'wa', 'intending', 'to', 'bring', 'my', 'trusty', 'backpack', 'for', 'this', 'upcoming', 'trip', 'to', 'sxsw', 'with', 'the', 'number', 'of', 'ipad', 's', 'im', 'helping', 'b']",1,apple
6872,"['rt', 'mention', 'watching', 'a', 'guy', 'simultaneously', 'use', 'a', 'laptop', 'and', 'an', 'ipad', 'the', 'force', 'is', 'strong', 'with', 'this', 'one', 'mmm', 'sxsw']",1,apple
6873,"['rt', 'mention', 'watching', 'the', 'ipadmade', 'movie', 'at', 'busy', 'make', 'me', 'wish', 'i', 'wa', 'at', 'whatever', 'party', 'they', 'were', 'at', 'when', 'they', 'made', 'it', 'instead', 'of', 'here', 'sxsw']",1,apple
6874,"['rt', 'mention', 'we', 'all', 'including', 'me', 'have', 'this', 'emotional', 'thing', 'with', 'ipad', 'barrydiller', 'sxsw', 'pnid']",2,apple
6875,"['rt', 'mention', 'we', 'are', 'excited', 'to', 'see', 'hl', 'dynamic', 'video', 'ad', 'insertion', 'for', 'tv', 'everywhere', 'working', 'on', 'the', 'ipad', 'later', 'today', 'at', 'the', 'sxsw', 'popup', 'apple', 'store']",2,apple
6876,"['rt', 'mention', 'we', 'are', 'gearing', 'up', 'for', 'the', 'sxsw', 'interactive', 'trade', 'show', 'we', 'are', 'across', 'from', 'google', 'link']",1,google
6877,"['rt', 'mention', 'we', 'are', 'giving', 'away', 'an', 'ipad', 'to', 'kick', 'off', 'our', 'time', 'down', 'at', 'sxsw', 'just', 'visit', 'our', 'fb', 'page', 'for', 'more', 'info', 'link']",1,apple
6878,"['rt', 'mention', 'we', 'cant', 'talk', 'about', 'liquid', 'exp', 'without', 'talking', 'about', 'the', 'kindle', 'showing', 'example', 'of', 'web', 'kindle', 'and', 'iphone', 'version', 'liquidux', 'sxsw']",1,apple
6879,"['rt', 'mention', 'we', 'cant', 'wait', 'to', 'give', 'an', 'ipad', 'to', 'someone', 'at', 'sxsw', 'want', 'in', 'just', 'head', 'to', 'wwwpepjobsupc', 'to', 'enter', 'must', 'be', 'present', 'to', 'win']",2,apple
6880,"['rt', 'mention', 'we', 'have', 'release', 'android', 'app', 'for', 'cluster', 'gt', 'link', 'sxsw']",1,google
6881,"['rt', 'mention', 'we', 'interrupt', 'your', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'with', 'big', 'news', 'link', 'google', 'circle']",1,google
6882,"['rt', 'mention', 'we', 'interrupt', 'your', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'with', 'big', 'news', 'link', 'google', 'circle', 'this', 'is', 'huge']",1,google
6883,"['rt', 'mention', 'we', 'interrupt', 'your', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'with', 'big', 'news', 'link', 'google', 'circle', 'socbiz']",1,google
6884,"['rt', 'mention', 'we', 'interrupt', 'your', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'with', 'big', 'news', 'link', 'google', 'circle']",1,google
6885,"['rt', 'mention', 'we', 'just', 'launched', 'our', 'ipad', 'app', 'at', 'sxsw', 'get', 'all', 'the', 'detail', 'the', 'first', 'edition', 'free', 'link']",2,apple
6886,"['rt', 'mention', 'we', 'just', 'launched', 'spin', 'ipad', 'app', 'at', 'sxsw', 'ton', 'of', 'music', 'photo', 'video', 'and', 'more', 'whatcha', 'think', 'link']",2,apple
6887,"['rt', 'mention', 'we', 'lose', 'an', 'hour', 'tonight', 'sxsw', 'attendee', 'will', 'blame', 'microsoft', 'apple', 'will', 'get', 'credit', 'for', 'fixing', 'it', 'before', 'christmas']",2,apple
6888,"['rt', 'mention', 'we', 'lose', 'hour', 'nite', 'sxsw', 'attendee', 'will', 'blame', 'microsoft', 'apple', 'will', 'get', 'credit', 'fixing', 'it', 'b', 'christmas']",2,apple
6889,"['rt', 'mention', 'we', 'will', 'connect', 'to', 'it', 'too', 'rt', 'mention', 'google', 'to', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,google
6890,"['rt', 'mention', 'were', 'at', 'lustre', 'pearl', 'for', 'teamandroidsxsw', 'cause', 'we', 'love', 'our', 'android', 'geek', 'sxsw', 'link']",2,google
6891,"['rt', 'mention', 'were', 'at', 'the', 'lustre', 'pearl', 'getting', 'ready', 'for', 'our', 'presentation', 'at', 'the', 'team', 'android', 'award', 'sxsw']",1,google
6892,"['rt', 'mention', 'were', 'cohosting', 'a', 'cmty', 'mngr', 'meetup', 'w', 'mention', 'mention', 'mention', 'at', 'etsy', 'austin', 'space', 'on', 'th', 'p', 'google', 'schwag', 'come', 'sxsw']",2,google
6893,"['rt', 'mention', 'were', 'excited', 'to', 'be', 'at', 'sxsw', 'and', 'giddy', 'to', 'announce', 'that', 'music', 'withme', 'for', 'android', 'is', 'now', 'available', 'in', 'android', 'market', 'link']",2,google
6894,"['rt', 'mention', 'were', 'experimenting', 'and', 'tinkering', 'again', 'like', 'in', 'the', 'ninety', 'quotbest', 'viewed', 'on', 'ipad', 'is', 'the', 'new', 'best', 'viewed', 'on', 'internet', 'explorer', 'quot', 'sxsw']",1,apple
6895,"['rt', 'mention', 'were', 'giving', 'away', 'a', 'shiny', 'ipad', 'at', 'sxsw', 'quotables', 'simply', 'sign', 'up', 'to', 'be', 'entered', 'automatically', 'gtgt', 'link', 'ipad', 'sxsw']",1,apple
6900,"['rt', 'mention', 'were', 'not', 'launching', 'any', 'product', 'at', 'sxsw', 'but', 'were', 'doing', 'plenty', 'else', 'pensei', 'que', 'iriam', 'lanмar', 'o', 'google', 'circle']",1,google
6902,"['rt', 'mention', 'were', 'not', 'launching', 'any', 'product', 'at', 'sxsw', 'but', 'were', 'doing', 'plenty', 'else', 'link', 'googlecircle']",1,google
6909,"['rt', 'mention', 'were', 'officially', 'at', 'sxsw', 'come', 'by', 'the', 'mention', 'grill', 'mention', 'u', 'w', 'zazzlsxsw', 'and', 'youыєll', 'get', 'to', 'make', 'your', 'own', 'iphone', 'case']",1,apple
6910,"['rt', 'mention', 'were', 'wondering', 'how', 'many', 'mention', 'will', 'come', 'back', 'from', 'sxsw', 'with', 'ipad', 's', 'maybe', 'everyone']",2,apple
6911,"['tr', 'mention', 'were', 'wondering', 'how', 'many', 'mention', 'will', 'come', 'back', 'from', 'sxsw', 'with', 'ipad', 's', 'maybe', 'everyone', 'link']",1,apple
6912,"['rt', 'mention', 'weve', 'got', 'some', 'exciting', 'thing', 'that', 'well', 'be', 'showing', 'off', 'at', 'sxsw', 'this', 'year', 'including', 'drag', 'and', 'drop', 'store', 'management', 'on', 'your', 'iphone']",2,apple
6914,"['rt', 'mention', 'web', 'developer', 'if', 'you', 'havenыєt', 'tried', 'new', 'relic', 'sign', 'up', 'during', 'sxsw', 'and', 'enter', 'to', 'win', 'an', 'ipad', 'come', 'by', 'booth', 'link']",2,apple
